restaurant_id,market,city_size,cuisine_type,is_chain,acquisition_channel,signup_date,signup_month,signup_cohort,month,plan_id,mrr_eur,is_active,orders,gmv_eur,average_order_value_eur,cancellation_rate,tickets,csat,tenure_months,previous_month_orders,rolling_3m_orders,activity_ratio,cumulative_tickets,peak_orders,peak_order_ratio,trend_3m,months_below_average,next_month_mrr,next_month_active,next_month_gmv,next_month_churn
R-0353,UK,Small,Kebab,0,Referral,2025-08-04,2025-08-01,2025-08,2026-06-01,PL-03,199.0,1,122.0,2635.03,21.59860655737705,0.06153846153846154,1.0,4.0,10,117.0,106.0,1.150943396226415,1.0,141.0,0.8652482269503546,0.8548387096774194,1.0,0.0,0.0,0.0,1.0
R-0353,UK,Small,Kebab,0,Referral,2025-08-04,2025-08-01,2025-08,2026-07-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,11,122.0,114.66666666666667,0.0,1.0,141.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
R-0353,UK,Small,Kebab,0,Referral,2025-08-04,2025-08-01,2025-08,2026-08-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,12,0.0,79.66666666666667,0.0,1.0,141.0,0.0,0.7611464968152867,2.0,,,,
R-0354,NO,Mid,Pizza,0,Direct sales,2026-01-27,2026-01-01,2026-01,2026-01-01,PL-02,84.15,1,2.0,44.99,22.495,0.3333333333333333,0.0,,0,,,,0.0,2.0,1.0,,0.0,84.15,1.0,601.5699999999999,0.0
R-0354,NO,Mid,Pizza,0,Direct sales,2026-01-27,2026-01-01,2026-01,2026-02-01,PL-02,84.15,1,24.0,601.5699999999999,25.065416666666664,0.04,0.0,,1,2.0,2.0,12.0,0.0,24.0,1.0,,0.0,84.15,1.0,727.85,0.0
R-0354,NO,Mid,Pizza,0,Direct sales,2026-01-27,2026-01-01,2026-01,2026-03-01,PL-02,84.15,1,28.0,727.85,25.994642857142857,0.06666666666666667,0.0,,2,24.0,13.0,2.1538461538461537,0.0,28.0,1.0,,0.0,84.15,1.0,1023.44,0.0
R-0354,NO,Mid,Pizza,0,Direct sales,2026-01-27,2026-01-01,2026-01,2026-04-01,PL-02,84.15,1,38.0,1023.44,26.93263157894737,0.0,0.0,,3,28.0,18.0,2.111111111111111,0.0,38.0,1.0,,0.0,84.15,1.0,817.15,0.0
R-0354,NO,Mid,Pizza,0,Direct sales,2026-01-27,2026-01-01,2026-01,2026-05-01,PL-02,84.15,1,29.0,817.15,28.17758620689655,0.0,0.0,,4,38.0,30.0,0.9666666666666667,0.0,38.0,0.7631578947368421,15.0,0.0,84.15,1.0,1095.21,0.0
R-0354,NO,Mid,Pizza,0,Direct sales,2026-01-27,2026-01-01,2026-01,2026-06-01,PL-02,84.15,1,37.0,1095.21,29.600270270270272,0.02631578947368421,0.0,,5,29.0,31.666666666666668,1.1684210526315788,0.0,38.0,0.9736842105263158,2.435897435897436,0.0,84.15,1.0,895.8199999999999,0.0
R-0354,NO,Mid,Pizza,0,Direct sales,2026-01-27,2026-01-01,2026-01,2026-07-01,PL-02,84.15,1,36.0,895.8199999999999,24.883888888888887,0.02702702702702703,0.0,,6,37.0,34.666666666666664,1.0384615384615385,0.0,38.0,0.9473684210526315,1.9259259259259258,0.0,84.15,1.0,1445.46,0.0
R-0354,NO,Mid,Pizza,0,Direct sales,2026-01-27,2026-01-01,2026-01,2026-08-01,PL-02,84.15,1,55.0,1445.46,26.28109090909091,0.017857142857142856,0.0,,7,36.0,34.0,1.6176470588235294,0.0,55.0,1.0,1.1333333333333333,0.0,,,,
R-0355,DK,Small,Indian,0,Direct sales,2025-09-27,2025-09-01,2025-09,2025-09-01,PL-02,89.1,1,1.0,33.93,33.93,0.0,1.0,3.0,0,,,,1.0,1.0,1.0,,0.0,89.1,1.0,919.68,0.0
R-0355,DK,Small,Indian,0,Direct sales,2025-09-27,2025-09-01,2025-09,2025-10-01,PL-02,89.1,1,24.0,919.68,38.32,0.0,2.0,4.0,1,1.0,1.0,24.0,3.0,24.0,1.0,,0.0,89.1,1.0,786.76,0.0
R-0355,DK,Small,Indian,0,Direct sales,2025-09-27,2025-09-01,2025-09,2025-11-01,PL-02,89.1,1,20.0,786.76,39.338,0.047619047619047616,0.0,,2,24.0,12.5,1.6,3.0,24.0,0.8333333333333334,,0.0,89.1,1.0,845.29,0.0
R-0355,DK,Small,Indian,0,Direct sales,2025-09-27,2025-09-01,2025-09,2025-12-01,PL-02,89.1,1,26.0,845.29,32.511153846153846,0.0,0.0,,3,20.0,15.0,1.7333333333333334,3.0,26.0,1.0,,0.0,89.1,1.0,686.42,0.0
R-0355,DK,Small,Indian,0,Direct sales,2025-09-27,2025-09-01,2025-09,2026-01-01,PL-02,89.1,1,18.0,686.42,38.13444444444444,0.1,0.0,,4,26.0,23.333333333333332,0.7714285714285715,3.0,26.0,0.6923076923076923,23.333333333333332,1.0,89.1,1.0,810.4,0.0
R-0355,DK,Small,Indian,0,Direct sales,2025-09-27,2025-09-01,2025-09,2026-02-01,PL-02,89.1,1,24.0,810.4,33.766666666666666,0.0,0.0,,5,18.0,21.333333333333332,1.125,3.0,26.0,0.9230769230769231,1.7066666666666666,1.0,89.1,1.0,1384.6299999999999,0.0
R-0355,DK,Small,Indian,0,Direct sales,2025-09-27,2025-09-01,2025-09,2026-03-01,PL-02,89.1,1,33.0,1384.6299999999999,41.958484848484844,0.029411764705882353,0.0,,6,24.0,22.666666666666668,1.4558823529411764,3.0,33.0,1.0,1.5111111111111113,1.0,89.1,1.0,919.74,0.0
R-0355,DK,Small,Indian,0,Direct sales,2025-09-27,2025-09-01,2025-09,2026-04-01,PL-02,89.1,1,27.0,919.74,34.06444444444445,0.06896551724137931,0.0,,7,33.0,25.0,1.08,3.0,33.0,0.8181818181818182,1.0714285714285714,1.0,89.1,1.0,1285.27,0.0
R-0355,DK,Small,Indian,0,Direct sales,2025-09-27,2025-09-01,2025-09,2026-05-01,PL-02,89.1,1,38.0,1285.27,33.8228947368421,0.02564102564102564,0.0,,8,27.0,28.0,1.3571428571428572,3.0,38.0,1.0,1.3125,0.0,89.1,1.0,1056.79,0.0
R-0355,DK,Small,Indian,0,Direct sales,2025-09-27,2025-09-01,2025-09,2026-06-01,PL-02,89.1,1,27.0,1056.79,39.14037037037037,0.03571428571428571,0.0,,9,38.0,32.666666666666664,0.826530612244898,3.0,38.0,0.7105263157894737,1.441176470588235,1.0,89.1,1.0,890.58,0.0
R-0355,DK,Small,Indian,0,Direct sales,2025-09-27,2025-09-01,2025-09,2026-07-01,PL-02,89.1,1,26.0,890.58,34.253076923076925,0.10344827586206896,1.0,4.0,10,27.0,30.666666666666668,0.8478260869565217,4.0,38.0,0.6842105263157895,1.2266666666666668,2.0,89.1,1.0,1505.73,0.0
R-0355,DK,Small,Indian,0,Direct sales,2025-09-27,2025-09-01,2025-09,2026-08-01,PL-02,89.1,1,44.0,1505.73,34.22113636363636,0.043478260869565216,0.0,,11,26.0,30.333333333333332,1.4505494505494505,4.0,44.0,1.0,1.0833333333333333,2.0,,,,
R-0356,NO,Mid,Thai,0,Direct sales,2026-07-12,2026-07-01,2026-07,2026-07-01,PL-02,99.0,1,12.0,498.69,41.5575,0.07692307692307693,0.0,,0,,,,0.0,12.0,1.0,,0.0,99.0,1.0,817.08,0.0
R-0356,NO,Mid,Thai,0,Direct sales,2026-07-12,2026-07-01,2026-07,2026-08-01,PL-02,99.0,1,19.0,817.08,43.004210526315795,0.0,0.0,,1,12.0,12.0,1.5833333333333333,0.0,19.0,1.0,,0.0,,,,
R-0357,DK,Mid,Pizza,0,Referral,2025-02-18,2025-02-01,2025-02,2025-02-01,PL-03,199.0,1,23.0,691.44,30.062608695652177,0.11538461538461539,2.0,4.0,0,,,,2.0,23.0,1.0,,0.0,199.0,1.0,3303.42,0.0
R-0357,DK,Mid,Pizza,0,Referral,2025-02-18,2025-02-01,2025-02,2025-03-01,PL-03,199.0,1,103.0,3303.42,32.07203883495146,0.02830188679245283,2.0,4.5,1,23.0,23.0,4.478260869565218,4.0,103.0,1.0,,0.0,199.0,1.0,3856.57,0.0
R-0357,DK,Mid,Pizza,0,Referral,2025-02-18,2025-02-01,2025-02,2025-04-01,PL-03,199.0,1,130.0,3856.57,29.66592307692308,0.015151515151515152,0.0,,2,103.0,63.0,2.0634920634920637,4.0,130.0,1.0,,0.0,199.0,1.0,4068.43,0.0
R-0357,DK,Mid,Pizza,0,Referral,2025-02-18,2025-02-01,2025-02,2025-05-01,PL-03,199.0,1,137.0,4068.43,29.696569343065693,0.06164383561643835,1.0,3.0,3,130.0,85.33333333333333,1.60546875,5.0,137.0,1.0,,0.0,199.0,1.0,4532.78,0.0
R-0357,DK,Mid,Pizza,0,Referral,2025-02-18,2025-02-01,2025-02,2025-06-01,PL-03,199.0,1,147.0,4532.78,30.835238095238093,0.045454545454545456,1.0,4.0,4,137.0,123.33333333333333,1.191891891891892,6.0,147.0,1.0,5.36231884057971,0.0,199.0,1.0,5089.92,0.0
R-0357,DK,Mid,Pizza,0,Referral,2025-02-18,2025-02-01,2025-02,2025-07-01,PL-03,199.0,1,162.0,5089.92,31.41925925925926,0.05263157894736842,3.0,4.666666666666667,5,147.0,138.0,1.173913043478261,9.0,162.0,1.0,2.1904761904761907,0.0,199.0,1.0,4399.82,0.0
R-0357,DK,Mid,Pizza,0,Referral,2025-02-18,2025-02-01,2025-02,2025-08-01,PL-03,199.0,1,131.0,4399.82,33.58641221374046,0.07092198581560284,0.0,,6,162.0,148.66666666666666,0.8811659192825113,9.0,162.0,0.808641975308642,1.7421875,0.0,199.0,1.0,4081.44,0.0
R-0357,DK,Mid,Pizza,0,Referral,2025-02-18,2025-02-01,2025-02,2025-09-01,PL-03,199.0,1,138.0,4081.44,29.575652173913046,0.02127659574468085,1.0,5.0,7,131.0,146.66666666666666,0.9409090909090909,10.0,162.0,0.8518518518518519,1.1891891891891893,0.0,199.0,1.0,4447.42,0.0
R-0357,DK,Mid,Pizza,0,Referral,2025-02-18,2025-02-01,2025-02,2025-10-01,PL-03,199.0,1,138.0,4447.42,32.22768115942029,0.0547945205479452,1.0,5.0,8,138.0,143.66666666666666,0.9605568445475638,11.0,162.0,0.8518518518518519,1.041062801932367,0.0,199.0,1.0,4784.75,0.0
R-0357,DK,Mid,Pizza,0,Referral,2025-02-18,2025-02-01,2025-02,2025-11-01,PL-03,199.0,1,160.0,4784.75,29.9046875,0.047619047619047616,2.0,4.0,9,138.0,135.66666666666666,1.1793611793611793,13.0,162.0,0.9876543209876543,0.9125560538116592,0.0,199.0,1.0,4759.06,0.0
R-0357,DK,Mid,Pizza,0,Referral,2025-02-18,2025-02-01,2025-02,2025-12-01,PL-03,199.0,1,160.0,4759.06,29.744125000000004,0.012345679012345678,0.0,,10,160.0,145.33333333333334,1.1009174311926604,13.0,162.0,0.9876543209876543,0.9909090909090911,0.0,199.0,1.0,4034.54,0.0
R-0357,DK,Mid,Pizza,0,Referral,2025-02-18,2025-02-01,2025-02,2026-01-01,PL-03,199.0,1,132.0,4034.54,30.564696969696968,0.043478260869565216,0.0,,11,160.0,152.66666666666666,0.8646288209606987,13.0,162.0,0.8148148148148148,1.062645011600928,0.0,199.0,1.0,4102.74,0.0
R-0357,DK,Mid,Pizza,0,Referral,2025-02-18,2025-02-01,2025-02,2026-02-01,PL-03,199.0,1,123.0,4102.74,33.35560975609756,0.06818181818181818,3.0,4.666666666666667,12,132.0,150.66666666666666,0.8163716814159293,16.0,162.0,0.7592592592592593,1.1105651105651106,1.0,199.0,1.0,4118.36,0.0
R-0357,DK,Mid,Pizza,0,Referral,2025-02-18,2025-02-01,2025-02,2026-03-01,PL-03,199.0,1,137.0,4118.36,30.061021897810217,0.035211267605633804,0.0,,13,123.0,138.33333333333334,0.9903614457831325,16.0,162.0,0.845679012345679,0.9518348623853211,1.0,199.0,1.0,2918.33,0.0
R-0357,DK,Mid,Pizza,0,Referral,2025-02-18,2025-02-01,2025-02,2026-04-01,PL-03,199.0,1,91.0,2918.33,32.06956043956044,0.042105263157894736,2.0,4.0,14,137.0,130.66666666666666,0.6964285714285715,18.0,162.0,0.5617283950617284,0.8558951965065502,2.0,199.0,1.0,1687.11,0.0
R-0357,DK,Mid,Pizza,0,Referral,2025-02-18,2025-02-01,2025-02,2026-05-01,PL-03,199.0,1,54.0,1687.11,31.242777777777775,0.03571428571428571,3.0,4.0,15,91.0,117.0,0.46153846153846156,21.0,162.0,0.3333333333333333,0.7765486725663717,3.0,0.0,0.0,0.0,1.0
R-0357,DK,Mid,Pizza,0,Referral,2025-02-18,2025-02-01,2025-02,2026-06-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,16,54.0,94.0,0.0,21.0,162.0,0.0,0.6795180722891566,3.0,0.0,0.0,0.0,0.0
R-0357,DK,Mid,Pizza,0,Referral,2025-02-18,2025-02-01,2025-02,2026-07-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,17,0.0,48.333333333333336,0.0,21.0,162.0,0.0,0.3698979591836735,4.0,0.0,0.0,0.0,0.0
R-0357,DK,Mid,Pizza,0,Referral,2025-02-18,2025-02-01,2025-02,2026-08-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,18,0.0,18.0,0.0,21.0,162.0,0.0,0.15384615384615385,4.0,,,,
R-0358,DE,Mid,Sushi,0,Referral,2025-02-25,2025-02-01,2025-02,2025-02-01,PL-03,199.0,1,3.0,140.43,46.81,0.0,0.0,,0,,,,0.0,3.0,1.0,,0.0,199.0,1.0,1410.27,0.0
R-0358,DE,Mid,Sushi,0,Referral,2025-02-25,2025-02-01,2025-02,2025-03-01,PL-03,199.0,1,33.0,1410.27,42.735454545454544,0.08333333333333333,0.0,,1,3.0,3.0,11.0,0.0,33.0,1.0,,0.0,199.0,1.0,1500.81,0.0
R-0358,DE,Mid,Sushi,0,Referral,2025-02-25,2025-02-01,2025-02,2025-04-01,PL-03,199.0,1,32.0,1500.81,46.9003125,0.08571428571428572,0.0,,2,33.0,18.0,1.7777777777777777,0.0,33.0,0.9696969696969697,,0.0,199.0,1.0,1706.36,0.0
R-0358,DE,Mid,Sushi,0,Referral,2025-02-25,2025-02-01,2025-02,2025-05-01,PL-03,199.0,1,39.0,1706.36,43.75282051282051,0.0,1.0,4.0,3,32.0,22.666666666666668,1.7205882352941175,1.0,39.0,1.0,,0.0,199.0,1.0,1681.6200000000001,0.0
R-0358,DE,Mid,Sushi,0,Referral,2025-02-25,2025-02-01,2025-02,2025-06-01,PL-03,199.0,1,37.0,1681.6200000000001,45.44918918918919,0.02631578947368421,0.0,,4,39.0,34.666666666666664,1.0673076923076923,1.0,39.0,0.9487179487179487,11.555555555555555,0.0,199.0,1.0,1186.32,0.0
R-0358,DE,Mid,Sushi,0,Referral,2025-02-25,2025-02-01,2025-02,2025-07-01,PL-03,199.0,1,28.0,1186.32,42.36857142857143,0.034482758620689655,0.0,,5,37.0,36.0,0.7777777777777778,1.0,39.0,0.717948717948718,2.0,1.0,199.0,1.0,1268.23,0.0
R-0358,DE,Mid,Sushi,0,Referral,2025-02-25,2025-02-01,2025-02,2025-08-01,PL-03,199.0,1,29.0,1268.23,43.73206896551724,0.03333333333333333,0.0,,6,28.0,34.666666666666664,0.8365384615384616,1.0,39.0,0.7435897435897436,1.5294117647058822,2.0,199.0,1.0,1708.98,0.0
R-0358,DE,Mid,Sushi,0,Referral,2025-02-25,2025-02-01,2025-02,2025-09-01,PL-03,199.0,1,36.0,1708.98,47.471666666666664,0.05263157894736842,0.0,,7,29.0,31.333333333333332,1.148936170212766,1.0,39.0,0.9230769230769231,0.9038461538461539,2.0,199.0,1.0,1547.86,0.0
R-0358,DE,Mid,Sushi,0,Referral,2025-02-25,2025-02-01,2025-02,2025-10-01,PL-03,199.0,1,34.0,1547.86,45.52529411764706,0.02857142857142857,0.0,,8,36.0,31.0,1.096774193548387,1.0,39.0,0.8717948717948718,0.8611111111111112,2.0,199.0,1.0,1213.93,0.0
R-0358,DE,Mid,Sushi,0,Referral,2025-02-25,2025-02-01,2025-02,2025-11-01,PL-03,199.0,1,29.0,1213.93,41.859655172413795,0.06451612903225806,0.0,,9,34.0,33.0,0.8787878787878788,1.0,39.0,0.7435897435897436,0.951923076923077,1.0,199.0,1.0,1619.85,0.0
R-0358,DE,Mid,Sushi,0,Referral,2025-02-25,2025-02-01,2025-02,2025-12-01,PL-03,199.0,1,36.0,1619.85,44.99583333333333,0.05263157894736842,0.0,,10,29.0,33.0,1.0909090909090908,1.0,39.0,0.9230769230769231,1.0531914893617023,0.0,0.0,0.0,0.0,1.0
R-0358,DE,Mid,Sushi,0,Referral,2025-02-25,2025-02-01,2025-02,2026-01-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,11,36.0,33.0,0.0,1.0,39.0,0.0,1.064516129032258,1.0,0.0,0.0,0.0,0.0
R-0358,DE,Mid,Sushi,0,Referral,2025-02-25,2025-02-01,2025-02,2026-02-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,12,0.0,21.666666666666668,0.0,1.0,39.0,0.0,0.6565656565656566,2.0,0.0,0.0,0.0,0.0
R-0358,DE,Mid,Sushi,0,Referral,2025-02-25,2025-02-01,2025-02,2026-03-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,13,0.0,12.0,0.0,1.0,39.0,0.0,0.36363636363636365,3.0,0.0,0.0,0.0,0.0
R-0358,DE,Mid,Sushi,0,Referral,2025-02-25,2025-02-01,2025-02,2026-04-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,14,0.0,0.0,,1.0,39.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
R-0358,DE,Mid,Sushi,0,Referral,2025-02-25,2025-02-01,2025-02,2026-05-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,15,0.0,0.0,,1.0,39.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
R-0358,DE,Mid,Sushi,0,Referral,2025-02-25,2025-02-01,2025-02,2026-06-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,16,0.0,0.0,,1.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
R-0358,DE,Mid,Sushi,0,Referral,2025-02-25,2025-02-01,2025-02,2026-07-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,17,0.0,0.0,,1.0,39.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-0358,DE,Mid,Sushi,0,Referral,2025-02-25,2025-02-01,2025-02,2026-08-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,18,0.0,0.0,,1.0,39.0,0.0,,0.0,,,,
R-0359,DE,Mid,Indian,1,Inbound,2025-04-14,2025-04-01,2025-04,2025-04-01,PL-02,84.15,1,9.0,268.75,29.86111111111111,0.1,1.0,2.0,0,,,,1.0,9.0,1.0,,0.0,84.15,1.0,1177.33,0.0
R-0359,DE,Mid,Indian,1,Inbound,2025-04-14,2025-04-01,2025-04,2025-05-01,PL-02,84.15,1,33.0,1177.33,35.67666666666666,0.08333333333333333,0.0,,1,9.0,9.0,3.6666666666666665,1.0,33.0,1.0,,0.0,84.15,1.0,1350.01,0.0
R-0359,DE,Mid,Indian,1,Inbound,2025-04-14,2025-04-01,2025-04,2025-06-01,PL-02,84.15,1,38.0,1350.01,35.52657894736842,0.0,0.0,,2,33.0,21.0,1.8095238095238095,1.0,38.0,1.0,,0.0,84.15,1.0,1324.78,0.0
R-0359,DE,Mid,Indian,1,Inbound,2025-04-14,2025-04-01,2025-04,2025-07-01,PL-02,84.15,1,38.0,1324.78,34.862631578947365,0.07317073170731707,0.0,,3,38.0,26.666666666666668,1.425,1.0,38.0,1.0,,0.0,84.15,1.0,1812.14,0.0
R-0359,DE,Mid,Indian,1,Inbound,2025-04-14,2025-04-01,2025-04,2025-08-01,PL-02,84.15,1,49.0,1812.14,36.98244897959184,0.09259259259259259,1.0,5.0,4,38.0,36.333333333333336,1.348623853211009,2.0,49.0,1.0,4.037037037037037,0.0,84.15,1.0,2158.69,0.0
R-0359,DE,Mid,Indian,1,Inbound,2025-04-14,2025-04-01,2025-04,2025-09-01,PL-02,84.15,1,50.0,2158.69,43.1738,0.09090909090909091,0.0,,5,49.0,41.666666666666664,1.2000000000000002,2.0,50.0,1.0,1.984126984126984,0.0,84.15,1.0,2867.17,0.0
R-0359,DE,Mid,Indian,1,Inbound,2025-04-14,2025-04-01,2025-04,2025-10-01,PL-02,84.15,1,75.0,2867.17,38.22893333333334,0.0,0.0,,6,50.0,45.666666666666664,1.6423357664233578,2.0,75.0,1.0,1.7125,0.0,169.15,1.0,2592.76,0.0
R-0359,DE,Mid,Indian,1,Inbound,2025-04-14,2025-04-01,2025-04,2025-11-01,PL-03,169.15,1,72.0,2592.76,36.010555555555555,0.04,0.0,,7,75.0,58.0,1.2413793103448276,2.0,75.0,0.96,1.5963302752293578,0.0,169.15,1.0,1658.68,0.0
R-0359,DE,Mid,Indian,1,Inbound,2025-04-14,2025-04-01,2025-04,2025-12-01,PL-03,169.15,1,52.0,1658.68,31.89769230769231,0.05454545454545454,1.0,4.0,8,72.0,65.66666666666667,0.7918781725888324,3.0,75.0,0.6933333333333334,1.5760000000000003,1.0,169.15,1.0,2694.61,0.0
R-0359,DE,Mid,Indian,1,Inbound,2025-04-14,2025-04-01,2025-04,2026-01-01,PL-03,169.15,1,72.0,2694.61,37.42513888888889,0.06493506493506493,0.0,,9,52.0,66.33333333333333,1.085427135678392,3.0,75.0,0.96,1.4525547445255473,1.0,296.65,1.0,2418.0,0.0
R-0359,DE,Mid,Indian,1,Inbound,2025-04-14,2025-04-01,2025-04,2026-02-01,PL-04,296.65,1,68.0,2418.0,35.55882352941177,0.014492753623188406,1.0,5.0,10,72.0,65.33333333333333,1.0408163265306123,4.0,75.0,0.9066666666666666,1.1264367816091954,1.0,296.65,1.0,2528.89,0.0
R-0359,DE,Mid,Indian,1,Inbound,2025-04-14,2025-04-01,2025-04,2026-03-01,PL-04,296.65,1,73.0,2528.89,34.64232876712329,0.0759493670886076,1.0,4.0,11,68.0,64.0,1.140625,5.0,75.0,0.9733333333333334,0.9746192893401014,1.0,296.65,1.0,3145.34,0.0
R-0359,DE,Mid,Indian,1,Inbound,2025-04-14,2025-04-01,2025-04,2026-04-01,PL-04,296.65,1,85.0,3145.34,37.004000000000005,0.011627906976744186,0.0,,12,73.0,71.0,1.1971830985915493,5.0,85.0,1.0,1.07035175879397,0.0,296.65,1.0,2495.4,0.0
R-0359,DE,Mid,Indian,1,Inbound,2025-04-14,2025-04-01,2025-04,2026-05-01,PL-04,296.65,1,66.0,2495.4,37.80909090909091,0.0958904109589041,0.0,,13,85.0,75.33333333333333,0.8761061946902655,5.0,85.0,0.7764705882352941,1.153061224489796,0.0,296.65,1.0,2703.79,0.0
R-0359,DE,Mid,Indian,1,Inbound,2025-04-14,2025-04-01,2025-04,2026-06-01,PL-04,296.65,1,71.0,2703.79,38.08154929577465,0.013888888888888888,0.0,,14,66.0,74.66666666666667,0.9508928571428571,5.0,85.0,0.8352941176470589,1.1666666666666667,0.0,296.65,1.0,2132.6,0.0
R-0359,DE,Mid,Indian,1,Inbound,2025-04-14,2025-04-01,2025-04,2026-07-01,PL-04,296.65,1,66.0,2132.6,32.31212121212121,0.0,0.0,,15,71.0,74.0,0.8918918918918919,5.0,85.0,0.7764705882352941,1.0422535211267605,0.0,296.65,1.0,2248.03,0.0
R-0359,DE,Mid,Indian,1,Inbound,2025-04-14,2025-04-01,2025-04,2026-08-01,PL-04,296.65,1,64.0,2248.03,35.12546875,0.015384615384615385,0.0,,16,66.0,67.66666666666667,0.9458128078817734,5.0,85.0,0.7529411764705882,0.8982300884955753,0.0,,,,
R-0360,UK,Small,Thai,1,Partner,2026-05-23,2026-05-01,2026-05,2026-05-01,PL-02,99.0,1,7.0,263.59,37.65571428571428,0.0,1.0,4.0,0,,,,1.0,7.0,1.0,,0.0,99.0,1.0,1384.72,0.0
R-0360,UK,Small,Thai,1,Partner,2026-05-23,2026-05-01,2026-05,2026-06-01,PL-02,99.0,1,37.0,1384.72,37.424864864864865,0.02631578947368421,0.0,,1,7.0,7.0,5.285714285714286,1.0,37.0,1.0,,0.0,99.0,1.0,688.04,0.0
R-0360,UK,Small,Thai,1,Partner,2026-05-23,2026-05-01,2026-05,2026-07-01,PL-02,99.0,1,20.0,688.04,34.402,0.16666666666666666,0.0,,2,37.0,22.0,0.9090909090909091,1.0,37.0,0.5405405405405406,,0.0,99.0,1.0,1620.75,0.0
R-0360,UK,Small,Thai,1,Partner,2026-05-23,2026-05-01,2026-05,2026-08-01,PL-02,99.0,1,43.0,1620.75,37.69186046511628,0.022727272727272728,0.0,,3,20.0,21.333333333333332,2.015625,1.0,43.0,1.0,,0.0,,,,
R-0361,DE,Metro,Thai,0,Inbound,2025-05-27,2025-05-01,2025-05,2025-05-01,PL-01,44.1,1,1.0,81.26,81.26,0.0,1.0,4.0,0,,,,1.0,1.0,1.0,,0.0,44.1,1.0,440.69,0.0
R-0361,DE,Metro,Thai,0,Inbound,2025-05-27,2025-05-01,2025-05,2025-06-01,PL-01,44.1,1,10.0,440.69,44.069,0.0,1.0,3.0,1,1.0,1.0,10.0,2.0,10.0,1.0,,0.0,44.1,1.0,399.29,0.0
R-0361,DE,Metro,Thai,0,Inbound,2025-05-27,2025-05-01,2025-05,2025-07-01,PL-01,44.1,1,11.0,399.29,36.299090909090914,0.08333333333333333,2.0,4.0,2,10.0,5.5,2.0,4.0,11.0,1.0,,0.0,0.0,0.0,0.0,1.0
R-0361,DE,Metro,Thai,0,Inbound,2025-05-27,2025-05-01,2025-05,2025-08-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,3,11.0,7.333333333333333,0.0,4.0,11.0,0.0,,1.0,0.0,0.0,0.0,0.0
R-0361,DE,Metro,Thai,0,Inbound,2025-05-27,2025-05-01,2025-05,2025-09-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,4,0.0,7.0,0.0,4.0,11.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0
R-0361,DE,Metro,Thai,0,Inbound,2025-05-27,2025-05-01,2025-05,2025-10-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,5,0.0,3.6666666666666665,0.0,4.0,11.0,0.0,0.6666666666666666,3.0,0.0,0.0,0.0,0.0
R-0361,DE,Metro,Thai,0,Inbound,2025-05-27,2025-05-01,2025-05,2025-11-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,6,0.0,0.0,,4.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
R-0361,DE,Metro,Thai,0,Inbound,2025-05-27,2025-05-01,2025-05,2025-12-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,7,0.0,0.0,,4.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
R-0361,DE,Metro,Thai,0,Inbound,2025-05-27,2025-05-01,2025-05,2026-01-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,8,0.0,0.0,,4.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
R-0361,DE,Metro,Thai,0,Inbound,2025-05-27,2025-05-01,2025-05,2026-02-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,9,0.0,0.0,,4.0,11.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-0361,DE,Metro,Thai,0,Inbound,2025-05-27,2025-05-01,2025-05,2026-03-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,10,0.0,0.0,,4.0,11.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-0361,DE,Metro,Thai,0,Inbound,2025-05-27,2025-05-01,2025-05,2026-04-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,11,0.0,0.0,,4.0,11.0,0.0,,0.0,0.0,0.0,0.0,0.0
